year,scenario,group,variable_id,source_value,normalization_min,normalization_base,normalization_max,direction,weight,confidence,source_url
2032,downside,capacity,construction_delivery_index,85.129,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2032,downside,finance,credit_spread_stress_index,127.534,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2032,downside,finance,free_cash_flow_index,132.160,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2032,downside,finance,insurance_cost_stress_index,136.786,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
2032,current,demand,ai_dc_demand_index,182.964,50,100,180,higher_is_capacity,0.45,0.7,https://www.iea.org/reports/energy-and-ai
2032,current,demand,hyperscaler_capex_index,189.600,50,100,180,higher_is_capacity,0.35,0.65,https://www.iea.org/reports/energy-and-ai
2032,current,demand,enterprise_ai_adoption_index,196.236,50,100,180,higher_is_capacity,0.2,0.55,https://www.iea.org/reports/energy-and-ai
2032,current,capacity,grid_connection_index,103.352,50,100,180,higher_is_capacity,0.4,0.7,https://www.iea.org/reports/electricity-2026/grids
2032,current,capacity,transformer_capacity_index,107.100,50,100,180,higher_is_capacity,0.25,0.65,https://www.iea.org/reports/electricity-2026/grids
2032,current,capacity,gpu_hbm_supply_index,110.849,50,100,180,higher_is_capacity,0.2,0.65,https://www.iea.org/reports/electricity-2026/grids
2032,current,capacity,construction_delivery_index,114.597,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2032,current,finance,credit_spread_stress_index,112.403,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2032,current,finance,free_cash_flow_index,116.480,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2032,current,finance,insurance_cost_stress_index,120.557,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
2033,base,demand,ai_dc_demand_index,158.260,50,100,180,higher_is_capacity,0.45,0.7,https://www.iea.org/reports/energy-and-ai
2033,base,demand,hyperscaler_capex_index,164.000,50,100,180,higher_is_capacity,0.35,0.65,https://www.iea.org/reports/energy-and-ai
2033,base,demand,enterprise_ai_adoption_index,169.740,50,100,180,higher_is_capacity,0.2,0.55,https://www.iea.org/reports/energy-and-ai
2033,base,capacity,grid_connection_index,104.220,50,100,180,higher_is_capacity,0.4,0.7,https://www.iea.org/reports/electricity-2026/grids
2033,base,capacity,transformer_capacity_index,108.000,50,100,180,higher_is_capacity,0.25,0.65,https://www.iea.org/reports/electricity-2026/grids
2033,base,capacity,gpu_hbm_supply_index,111.780,50,100,180,higher_is_capacity,0.2,0.65,https://www.iea.org/reports/electricity-2026/grids
2033,base,capacity,construction_delivery_index,115.560,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2033,base,finance,credit_spread_stress_index,109.045,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2033,base,finance,free_cash_flow_index,113.000,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2033,base,finance,insurance_cost_stress_index,116.955,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
2033,upside,demand,ai_dc_demand_index,170.921,50,100,180,higher_is_capacity,0.45,0.7,https://www.iea.org/reports/energy-and-ai
2033,upside,demand,hyperscaler_capex_index,177.120,50,100,180,higher_is_capacity,0.35,0.65,https://www.iea.org/reports/energy-and-ai
2033,upside,demand,enterprise_ai_adoption_index,183.319,50,100,180,higher_is_capacity,0.2,0.55,https://www.iea.org/reports/energy-and-ai
2033,upside,capacity,grid_connection_index,127.148,50,100,180,higher_is_capacity,0.4,0.7,https://www.iea.org/reports/electricity-2026/grids
2033,upside,capacity,transformer_capacity_index,131.760,50,100,180,higher_is_capacity,0.25,0.65,https://www.iea.org/reports/electricity-2026/grids
2033,upside,capacity,gpu_hbm_supply_index,136.372,50,100,180,higher_is_capacity,0.2,0.65,https://www.iea.org/reports/electricity-2026/grids
2033,upside,capacity,construction_delivery_index,140.983,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2033,upside,finance,credit_spread_stress_index,100.321,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2033,upside,finance,free_cash_flow_index,103.960,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2033,upside,finance,insurance_cost_stress_index,107.599,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
2033,downside,demand,ai_dc_demand_index,142.434,50,100,180,higher_is_capacity,0.45,0.7,https://www.iea.org/reports/energy-and-ai
2033,downside,demand,hyperscaler_capex_index,147.600,50,100,180,higher_is_capacity,0.35,0.65,https://www.iea.org/reports/energy-and-ai
2033,downside,demand,enterprise_ai_adoption_index,152.766,50,100,180,higher_is_capacity,0.2,0.55,https://www.iea.org/reports/energy-and-ai
2033,downside,capacity,grid_connection_index,81.292,50,100,180,higher_is_capacity,0.4,0.7,https://www.iea.org/reports/electricity-2026/grids
2033,downside,capacity,transformer_capacity_index,84.240,50,100,180,higher_is_capacity,0.25,0.65,https://www.iea.org/reports/electricity-2026/grids
2033,downside,capacity,gpu_hbm_supply_index,87.188,50,100,180,higher_is_capacity,0.2,0.65,https://www.iea.org/reports/electricity-2026/grids
2033,downside,capacity,construction_delivery_index,90.137,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2033,downside,finance,credit_spread_stress_index,128.673,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2033,downside,finance,free_cash_flow_index,133.340,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2033,downside,finance,insurance_cost_stress_index,138.007,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
2033,current,demand,ai_dc_demand_index,189.912,50,100,180,higher_is_capacity,0.45,0.7,https://www.iea.org/reports/energy-and-ai
2033,current,demand,hyperscaler_capex_index,196.800,50,100,180,higher_is_capacity,0.35,0.65,https://www.iea.org/reports/energy-and-ai
2033,current,demand,enterprise_ai_adoption_index,203.688,50,100,180,higher_is_capacity,0.2,0.55,https://www.iea.org/reports/energy-and-ai
2033,current,capacity,grid_connection_index,109.431,50,100,180,higher_is_capacity,0.4,0.7,https://www.iea.org/reports/electricity-2026/grids
2033,current,capacity,transformer_capacity_index,113.400,50,100,180,higher_is_capacity,0.25,0.65,https://www.iea.org/reports/electricity-2026/grids
2033,current,capacity,gpu_hbm_supply_index,117.369,50,100,180,higher_is_capacity,0.2,0.65,https://www.iea.org/reports/electricity-2026/grids
2033,current,capacity,construction_delivery_index,121.338,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2033,current,finance,credit_spread_stress_index,113.407,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2033,current,finance,free_cash_flow_index,117.520,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2033,current,finance,insurance_cost_stress_index,121.633,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
2034,base,demand,ai_dc_demand_index,163.085,50,100,180,higher_is_capacity,0.45,0.7,https://www.iea.org/reports/energy-and-ai
2034,base,demand,hyperscaler_capex_index,169.000,50,100,180,higher_is_capacity,0.35,0.65,https://www.iea.org/reports/energy-and-ai
2034,base,demand,enterprise_ai_adoption_index,174.915,50,100,180,higher_is_capacity,0.2,0.55,https://www.iea.org/reports/energy-and-ai
2034,base,capacity,grid_connection_index,110.010,50,100,180,higher_is_capacity,0.4,0.7,https://www.iea.org/reports/electricity-2026/grids
2034,base,capacity,transformer_capacity_index,114.000,50,100,180,higher_is_capacity,0.25,0.65,https://www.iea.org/reports/electricity-2026/grids
2034,base,capacity,gpu_hbm_supply_index,117.990,50,100,180,higher_is_capacity,0.2,0.65,https://www.iea.org/reports/electricity-2026/grids
2034,base,capacity,construction_delivery_index,121.980,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2034,base,finance,credit_spread_stress_index,110.010,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2034,base,finance,free_cash_flow_index,114.000,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2034,base,finance,insurance_cost_stress_index,117.990,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
2034,upside,demand,ai_dc_demand_index,176.132,50,100,180,higher_is_capacity,0.45,0.7,https://www.iea.org/reports/energy-and-ai
2034,upside,demand,hyperscaler_capex_index,182.520,50,100,180,higher_is_capacity,0.35,0.65,https://www.iea.org/reports/energy-and-ai
2034,upside,demand,enterprise_ai_adoption_index,188.908,50,100,180,higher_is_capacity,0.2,0.55,https://www.iea.org/reports/energy-and-ai
2034,upside,capacity,grid_connection_index,134.212,50,100,180,higher_is_capacity,0.4,0.7,https://www.iea.org/reports/electricity-2026/grids
2034,upside,capacity,transformer_capacity_index,139.080,50,100,180,higher_is_capacity,0.25,0.65,https://www.iea.org/reports/electricity-2026/grids
2034,upside,capacity,gpu_hbm_supply_index,143.948,50,100,180,higher_is_capacity,0.2,0.65,https://www.iea.org/reports/electricity-2026/grids
2034,upside,capacity,construction_delivery_index,148.816,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2034,upside,finance,credit_spread_stress_index,101.209,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2034,upside,finance,free_cash_flow_index,104.880,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2034,upside,finance,insurance_cost_stress_index,108.551,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
2034,downside,demand,ai_dc_demand_index,146.776,50,100,180,higher_is_capacity,0.45,0.7,https://www.iea.org/reports/energy-and-ai
2034,downside,demand,hyperscaler_capex_index,152.100,50,100,180,higher_is_capacity,0.35,0.65,https://www.iea.org/reports/energy-and-ai
2034,downside,demand,enterprise_ai_adoption_index,157.423,50,100,180,higher_is_capacity,0.2,0.55,https://www.iea.org/reports/energy-and-ai
2034,downside,capacity,grid_connection_index,85.808,50,100,180,higher_is_capacity,0.4,0.7,https://www.iea.org/reports/electricity-2026/grids
2034,downside,capacity,transformer_capacity_index,88.920,50,100,180,higher_is_capacity,0.25,0.65,https://www.iea.org/reports/electricity-2026/grids
2034,downside,capacity,gpu_hbm_supply_index,92.032,50,100,180,higher_is_capacity,0.2,0.65,https://www.iea.org/reports/electricity-2026/grids
2034,downside,capacity,construction_delivery_index,95.144,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2034,downside,finance,credit_spread_stress_index,129.812,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2034,downside,finance,free_cash_flow_index,134.520,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2034,downside,finance,insurance_cost_stress_index,139.228,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
2034,current,demand,ai_dc_demand_index,195.702,50,100,180,higher_is_capacity,0.45,0.7,https://www.iea.org/reports/energy-and-ai
2034,current,demand,hyperscaler_capex_index,202.800,50,100,180,higher_is_capacity,0.35,0.65,https://www.iea.org/reports/energy-and-ai
2034,current,demand,enterprise_ai_adoption_index,209.898,50,100,180,higher_is_capacity,0.2,0.55,https://www.iea.org/reports/energy-and-ai
2034,current,capacity,grid_connection_index,115.510,50,100,180,higher_is_capacity,0.4,0.7,https://www.iea.org/reports/electricity-2026/grids
2034,current,capacity,transformer_capacity_index,119.700,50,100,180,higher_is_capacity,0.25,0.65,https://www.iea.org/reports/electricity-2026/grids
2034,current,capacity,gpu_hbm_supply_index,123.889,50,100,180,higher_is_capacity,0.2,0.65,https://www.iea.org/reports/electricity-2026/grids
2034,current,capacity,construction_delivery_index,128.079,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2034,current,finance,credit_spread_stress_index,114.410,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2034,current,finance,free_cash_flow_index,118.560,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2034,current,finance,insurance_cost_stress_index,122.710,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
2035,base,demand,ai_dc_demand_index,167.910,50,100,180,higher_is_capacity,0.45,0.7,https://www.iea.org/reports/energy-and-ai
2035,base,demand,hyperscaler_capex_index,174.000,50,100,180,higher_is_capacity,0.35,0.65,https://www.iea.org/reports/energy-and-ai
2035,base,demand,enterprise_ai_adoption_index,180.090,50,100,180,higher_is_capacity,0.2,0.55,https://www.iea.org/reports/energy-and-ai
2035,base,capacity,grid_connection_index,115.800,50,100,180,higher_is_capacity,0.4,0.7,https://www.iea.org/reports/electricity-2026/grids
2035,base,capacity,transformer_capacity_index,120.000,50,100,180,higher_is_capacity,0.25,0.65,https://www.iea.org/reports/electricity-2026/grids
2035,base,capacity,gpu_hbm_supply_index,124.200,50,100,180,higher_is_capacity,0.2,0.65,https://www.iea.org/reports/electricity-2026/grids
2035,base,capacity,construction_delivery_index,128.400,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2035,base,finance,credit_spread_stress_index,110.975,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2035,base,finance,free_cash_flow_index,115.000,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2035,base,finance,insurance_cost_stress_index,119.025,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
2035,upside,demand,ai_dc_demand_index,181.343,50,100,180,higher_is_capacity,0.45,0.7,https://www.iea.org/reports/energy-and-ai
2035,upside,demand,hyperscaler_capex_index,187.920,50,100,180,higher_is_capacity,0.35,0.65,https://www.iea.org/reports/energy-and-ai
2035,upside,demand,enterprise_ai_adoption_index,194.497,50,100,180,higher_is_capacity,0.2,0.55,https://www.iea.org/reports/energy-and-ai
2035,upside,capacity,grid_connection_index,141.276,50,100,180,higher_is_capacity,0.4,0.7,https://www.iea.org/reports/electricity-2026/grids
2035,upside,capacity,transformer_capacity_index,146.400,50,100,180,higher_is_capacity,0.25,0.65,https://www.iea.org/reports/electricity-2026/grids
2035,upside,capacity,gpu_hbm_supply_index,151.524,50,100,180,higher_is_capacity,0.2,0.65,https://www.iea.org/reports/electricity-2026/grids
2035,upside,capacity,construction_delivery_index,156.648,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2035,upside,finance,credit_spread_stress_index,102.097,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2035,upside,finance,free_cash_flow_index,105.800,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2035,upside,finance,insurance_cost_stress_index,109.503,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
2035,downside,demand,ai_dc_demand_index,151.119,50,100,180,higher_is_capacity,0.45,0.7,https://www.iea.org/reports/energy-and-ai
2035,downside,demand,hyperscaler_capex_index,156.600,50,100,180,higher_is_capacity,0.35,0.65,https://www.iea.org/reports/energy-and-ai
2035,downside,demand,enterprise_ai_adoption_index,162.081,50,100,180,higher_is_capacity,0.2,0.55,https://www.iea.org/reports/energy-and-ai
2035,downside,capacity,grid_connection_index,90.324,50,100,180,higher_is_capacity,0.4,0.7,https://www.iea.org/reports/electricity-2026/grids
2035,downside,capacity,transformer_capacity_index,93.600,50,100,180,higher_is_capacity,0.25,0.65,https://www.iea.org/reports/electricity-2026/grids
2035,downside,capacity,gpu_hbm_supply_index,96.876,50,100,180,higher_is_capacity,0.2,0.65,https://www.iea.org/reports/electricity-2026/grids
2035,downside,capacity,construction_delivery_index,100.152,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2035,downside,finance,credit_spread_stress_index,130.950,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2035,downside,finance,free_cash_flow_index,135.700,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2035,downside,finance,insurance_cost_stress_index,140.449,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
2035,current,demand,ai_dc_demand_index,201.492,50,100,180,higher_is_capacity,0.45,0.7,https://www.iea.org/reports/energy-and-ai
2035,current,demand,hyperscaler_capex_index,208.800,50,100,180,higher_is_capacity,0.35,0.65,https://www.iea.org/reports/energy-and-ai
2035,current,demand,enterprise_ai_adoption_index,216.108,50,100,180,higher_is_capacity,0.2,0.55,https://www.iea.org/reports/energy-and-ai
2035,current,capacity,grid_connection_index,121.590,50,100,180,higher_is_capacity,0.4,0.7,https://www.iea.org/reports/electricity-2026/grids
2035,current,capacity,transformer_capacity_index,126.000,50,100,180,higher_is_capacity,0.25,0.65,https://www.iea.org/reports/electricity-2026/grids
2035,current,capacity,gpu_hbm_supply_index,130.410,50,100,180,higher_is_capacity,0.2,0.65,https://www.iea.org/reports/electricity-2026/grids
2035,current,capacity,construction_delivery_index,134.820,50,100,180,higher_is_capacity,0.15,0.6,https://www.iea.org/reports/electricity-2026/grids
2035,current,finance,credit_spread_stress_index,115.414,80,100,180,higher_is_constraint,0.45,0.65,https://www.imf.org/en/Publications/WEO
2035,current,finance,free_cash_flow_index,119.600,80,100,180,higher_is_capacity,0.35,0.6,https://www.imf.org/en/Publications/WEO
2035,current,finance,insurance_cost_stress_index,123.786,80,100,180,higher_is_constraint,0.2,0.5,https://www.imf.org/en/Publications/WEO
